TEAM_NAME,GAME_DATE,pts,ou_open,ou_close,ml,spread_open,spread_close,GAME_ID,TEAM_ID
New York Knicks,2017-02-08,115,219.0,220.0,100,0.0,1.0,21600791,1610612752
Golden State Warriors,2017-02-08,123,222.0,222.5,-8000,-13.5,-18.5,21600792,1610612744
Chicago Bulls,2017-02-08,92,222.0,222.5,1800,13.5,18.5,21600792,1610612741
San Antonio Spurs,2017-02-08,111,212.0,208.0,-1000,8.0,12.5,21600782,1610612759
Philadelphia 76ers,2017-02-08,103,212.0,208.0,650,8.0,12.5,21600782,1610612755
Brooklyn Nets,2017-02-07,107,217.0,219.0,450,10.5,10.0,21600779,1610612751
Charlotte Hornets,2017-02-07,111,217.0,219.0,-600,-10.5,-10.0,21600779,1610612766
Portland Trail Blazers,2017-02-07,114,204.5,207.0,-145,0.0,3.0,21600781,1610612757
Dallas Mavericks,2017-02-07,113,204.5,207.0,125,0.0,3.0,21600781,1610612742
Houston Rockets,2017-02-07,128,223.0,224.0,-900,-11.5,-12.0,21600780,1610612745
Orlando Magic,2017-02-07,104,223.0,224.0,600,11.5,12.0,21600780,1610612753
New Orleans Pelicans,2017-02-06,111,221.0,221.0,-230,-4.0,-5.5,21600774,1610612740
Phoenix Suns,2017-02-06,106,221.0,221.0,195,4.0,5.5,21600774,1610612756
San Antonio Spurs,2017-02-06,74,203.5,200.0,-105,2.0,1.0,21600777,1610612759
Memphis Grizzlies,2017-02-06,89,203.5,200.0,-115,-2.0,-1.0,21600777,1610612763
Los Angeles Clippers,2017-02-06,109,216.0,217.5,235,5.0,6.5,21600771,1610612746
Toronto Raptors,2017-02-06,118,216.0,217.5,-275,-5.0,-6.5,21600771,1610612761
Cleveland Cavaliers,2017-02-06,140,220.0,219.5,-120,0.0,1.0,21600769,1610612739
Washington Wizards,2017-02-06,135,220.0,219.5,100,0.0,1.0,21600769,1610612764
Minnesota Timberwolves,2017-02-06,113,207.0,205.5,-115,-1.5,-1.0,21600775,1610612750
Miami Heat,2017-02-06,115,207.0,205.5,-105,1.5,1.0,21600775,1610612748
Dallas Mavericks,2017-02-06,87,214.0,213.5,125,2.5,2.5,21600776,1610612742
Denver Nuggets,2017-02-06,110,214.0,213.5,-145,-2.5,-2.5,21600776,1610612743
Chicago Bulls,2017-02-06,112,206.5,205.5,165,2.0,4.5,21600778,1610612741
Sacramento Kings,2017-02-06,107,206.5,205.5,-185,-2.0,-4.5,21600778,1610612758
Utah Jazz,2017-02-06,120,196.5,197.0,-110,1.0,0.0,21600772,1610612762
Atlanta Hawks,2017-02-06,95,196.5,197.0,-110,-1.0,-0.0,21600772,1610612737
Oklahoma City Thunder,2017-02-06,90,210.5,211.5,175,4.0,5.0,21600770,1610612760
Indiana Pacers,2017-02-06,93,210.5,211.5,-200,-4.0,-5.0,21600770,1610612754
Philadelphia 76ers,2017-02-06,96,213.0,210.5,350,10.0,8.5,21600773,1610612755
Detroit Pistons,2017-02-06,113,213.0,210.5,-420,-10.0,-8.5,21600773,1610612765
Los Angeles Lakers,2017-02-06,121,220.0,222.5,175,5.0,5.0,21600768,1610612747
New York Knicks,2017-02-06,107,220.0,222.5,-200,-5.0,-5.0,21600768,1610612752
Portland Trail Blazers,2017-02-05,99,215.5,218.0,185,4.5,5.0,21600767,1610612757
Oklahoma City Thunder,2017-02-05,105,215.5,218.0,-215,-4.5,-5.0,21600767,1610612760
Boston Celtics,2017-02-05,107,222.0,221.5,-250,-5.5,-6.0,21600766,1610612738
Los Angeles Clippers,2017-02-05,102,222.0,221.5,210,5.5,6.0,21600766,1610612746
Toronto Raptors,2017-02-05,103,216.5,216.0,-280,6.5,6.5,21600765,1610612761
Brooklyn Nets,2017-02-05,95,216.5,216.0,240,6.5,6.5,21600765,1610612751
New Orleans Pelicans,2017-02-04,91,217.0,216.5,250,7.0,6.5,21600755,1610612740
Washington Wizards,2017-02-04,105,217.0,216.5,-300,-7.0,-6.5,21600755,1610612764
Minnesota Timberwolves,2017-02-04,99,202.5,203.0,-185,-1.5,-4.5,21600763,1610612750
Memphis Grizzlies,2017-02-04,107,202.5,203.0,165,1.5,4.5,21600763,1610612763
Sacramento Kings,2017-02-04,109,225.0,225.0,1000,14.0,14.5,21600764,1610612758
Golden State Warriors,2017-02-04,106,225.0,225.0,-2000,14.0,14.5,21600764,1610612744
Orlando Magic,2017-02-04,86,206.5,210.0,260,7.5,7.0,21600756,1610612753
Atlanta Hawks,2017-02-04,113,206.5,210.0,-310,-7.5,-7.0,21600756,1610612737
Detroit Pistons,2017-02-04,84,211.0,209.5,130,4.5,3.0,21600757,1610612765
Indiana Pacers,2017-02-04,105,211.0,209.5,-150,-4.5,-3.0,21600757,1610612754
Charlotte Hornets,2017-02-04,98,197.0,197.5,310,7.5,8.0,21600760,1610612766
Utah Jazz,2017-02-04,105,197.0,197.5,-370,-7.5,-8.0,21600760,1610612762
Philadelphia 76ers,2017-02-04,102,208.0,209.0,375,8.5,9.0,21600758,1610612755
Miami Heat,2017-02-04,125,208.0,209.0,-450,-8.5,-9.0,21600758,1610612748
Milwaukee Bucks,2017-02-04,137,218.0,220.5,-125,0.0,1.5,21600761,1610612749
Phoenix Suns,2017-02-04,112,218.0,220.5,105,0.0,1.5,21600761,1610612756
Cleveland Cavaliers,2017-02-04,111,219.5,213.5,-180,6.0,4.0,21600759,1610612739
New York Knicks,2017-02-04,104,219.5,213.5,160,6.0,4.0,21600759,1610612752
Denver Nuggets,2017-02-04,97,219.5,224.0,750,11.5,13.0,21600762,1610612743
San Antonio Spurs,2017-02-04,121,219.5,224.0,-1200,-11.5,-13.0,21600762,1610612759
Memphis Grizzlies,2017-02-03,102,204.5,205.0,-120,1.5,1.0,21600750,1610612763
Oklahoma City Thunder,2017-02-03,114,204.5,205.0,100,1.5,1.0,21600750,1610612760
Denver Nuggets,2017-02-03,121,223.0,224.0,-155,-2.0,-3.0,21600752,1610612743
Milwaukee Bucks,2017-02-03,117,223.0,224.0,135,2.0,3.0,21600752,1610612749
Sacramento Kings,2017-02-03,103,218.0,218.5,-175,-4.5,-4.0,21600753,1610612758
Phoenix Suns,2017-02-03,105,218.0,218.5,155,4.5,4.0,21600753,1610612756
Dallas Mavericks,2017-02-03,108,207.0,206.0,210,4.5,6.0,21600754,1610612742
Portland Trail Blazers,2017-02-03,104,207.0,206.0,-250,-4.5,-6.0,21600754,1610612757
Detroit Pistons,2017-02-03,116,211.0,209.0,-180,-3.5,-4.5,21600748,1610612765
Minnesota Timberwolves,2017-02-03,108,211.0,209.0,160,3.5,4.5,21600748,1610612750
Chicago Bulls,2017-02-03,117,223.0,222.0,400,7.0,10.0,21600749,1610612741
Houston Rockets,2017-02-03,121,223.0,222.0,-500,-7.0,-10.0,21600749,1610612745
Orlando Magic,2017-02-03,102,211.0,207.5,180,4.5,5.0,21600746,1610612753
Toronto Raptors,2017-02-03,94,211.0,207.5,-210,4.5,5.0,21600746,1610612761
Boston Celtics,2017-02-03,113,221.0,223.5,-750,-11.5,-11.0,21600751,1610612738
Los Angeles Lakers,2017-02-03,107,221.0,223.5,525,11.5,11.0,21600751,1610612747
Indiana Pacers,2017-02-03,106,222.0,218.5,-260,6.5,6.5,21600747,1610612754
Brooklyn Nets,2017-02-03,97,222.0,218.5,220,6.5,6.5,21600747,1610612751
Washington Wizards,2017-02-02,116,218.5,220.5,-650,-11.0,-10.5,21600742,1610612764
Los Angeles Lakers,2017-02-02,108,218.5,220.5,475,11.0,10.5,21600742,1610612747
Houston Rockets,2017-02-02,108,222.0,226.0,-550,-9.0,-9.5,21600743,1610612745
Atlanta Hawks,2017-02-02,113,222.0,226.0,425,9.0,9.5,21600743,1610612737
Los Angeles Clippers,2017-02-02,120,225.0,230.0,265,8.0,7.5,21600745,1610612746
Golden State Warriors,2017-02-02,133,225.0,230.0,-320,8.0,7.5,21600745,1610612744
San Antonio Spurs,2017-02-02,102,209.5,214.5,-5000,-13.5,-17.0,21600744,1610612759
Philadelphia 76ers,2017-02-02,86,209.5,214.5,1500,13.5,17.0,21600744,1610612755
Chicago Bulls,2017-02-01,128,208.0,206.5,120,4.0,2.5,21600740,1610612741
Oklahoma City Thunder,2017-02-01,100,208.0,206.5,-140,-4.0,-2.5,21600740,1610612760
Denver Nuggets,2017-02-01,99,216.0,212.0,150,1.5,4.0,21600737,1610612743
Memphis Grizzlies,2017-02-01,119,216.0,212.0,-170,1.5,4.0,21600737,1610612763
Philadelphia 76ers,2017-02-01,95,202.0,206.0,280,5.5,7.5,21600736,1610612755
Dallas Mavericks,2017-02-01,113,202.0,206.0,-340,-5.5,-7.5,21600736,1610612742
Utah Jazz,2017-02-01,104,197.0,197.5,-340,-8.5,-7.5,21600738,1610612762
Milwaukee Bucks,2017-02-01,88,197.0,197.5,280,8.5,7.5,21600738,1610612749
Miami Heat,2017-02-01,116,204.0,205.5,-130,-1.0,-1.5,21600734,1610612748
Atlanta Hawks,2017-02-01,93,204.0,205.5,110,1.0,1.5,21600734,1610612737
Detroit Pistons,2017-02-01,118,213.0,211.0,-320,-5.0,-7.5,21600735,1610612765
New Orleans Pelicans,2017-02-01,98,213.0,211.0,265,5.0,7.5,21600735,1610612740
Indiana Pacers,2017-02-01,98,212.0,212.5,-150,2.5,2.5,21600730,1610612754
Orlando Magic,2017-02-01,88,212.0,212.5,130,2.5,2.5,21600730,1610612753
Minnesota Timberwolves,2017-02-01,97,213.0,216.5,230,8.0,6.0,21600731,1610612750
Cleveland Cavaliers,2017-02-01,125,213.0,216.5,-270,-8.0,-6.0,21600731,1610612739
Toronto Raptors,2017-02-01,104,217.5,214.0,210,5.0,6.0,21600732,1610612761
Boston Celtics,2017-02-01,109,217.5,214.0,-250,-5.0,-6.0,21600732,1610612738
New York Knicks,2017-02-01,95,223.0,224.5,-150,2.0,3.0,21600733,1610612752
Brooklyn Nets,2017-02-01,90,223.0,224.5,130,2.0,3.0,21600733,1610612751
Phoenix Suns,2017-02-01,114,219.5,219.0,130,3.0,2.5,21600739,1610612756
Los Angeles Clippers,2017-02-01,124,219.5,219.0,-150,3.0,2.5,21600739,1610612746
Charlotte Hornets,2017-02-01,111,223.0,227.0,1100,14.0,14.5,21600741,1610612766
Golden State Warriors,2017-02-01,126,223.0,227.0,-2500,-14.0,-14.5,21600741,1610612744
Toronto Raptors,2017-01-31,108,214.5,212.5,-330,-7.5,-7.5,21600725,1610612761
New Orleans Pelicans,2017-01-31,106,214.5,212.5,270,7.5,7.5,21600725,1610612740
New York Knicks,2017-01-31,101,217.5,215.0,320,8.0,8.0,21600724,1610612752
Washington Wizards,2017-01-31,117,217.5,215.0,-380,-8.0,-8.0,21600724,1610612764
Portland Trail Blazers,2017-01-31,115,214.5,215.0,-180,-3.0,-4.0,21600728,1610612757
Charlotte Hornets,2017-01-31,98,214.5,215.0,160,3.0,4.0,21600728,1610612766
Sacramento Kings,2017-01-31,83,226.5,225.5,700,12.0,12.0,21600726,1610612758
Houston Rockets,2017-01-31,105,226.5,225.5,-1100,-12.0,-12.0,21600726,1610612745
Los Angeles Lakers,2017-01-31,120,226.0,227.0,-110,-3.0,-0.0,21600729,1610612747
Denver Nuggets,2017-01-31,116,226.0,227.0,-110,3.0,0.0,21600729,1610612743
San Antonio Spurs,2017-01-31,108,210.0,210.0,-550,-8.5,-9.5,21600727,1610612759
Oklahoma City Thunder,2017-01-31,94,210.0,210.0,425,8.5,9.5,21600727,1610612760
Minnesota Timberwolves,2017-01-30,111,209.5,212.5,-380,-8.0,-8.0,21600720,1610612750
Orlando Magic,2017-01-30,105,209.5,212.5,320,8.0,8.0,21600720,1610612753
Cleveland Cavaliers,2017-01-30,97,205.0,208.0,-185,5.0,4.5,21600722,1610612739
Dallas Mavericks,2017-01-30,104,205.0,208.0,165,5.0,4.5,21600722,1610612742
Brooklyn Nets,2017-01-30,96,218.5,218.5,310,9.5,7.5,21600719,1610612751
Miami Heat,2017-01-30,104,218.5,218.5,-370,-9.5,-7.5,21600719,1610612748
Boston Celtics,2017-01-30,113,212.5,216.5,-230,-6.0,-5.5,21600721,1610612738
Detroit Pistons,2017-01-30,109,212.5,216.5,195,6.0,5.5,21600721,1610612765
Memphis Grizzlies,2017-01-30,115,210.0,207.5,-170,3.0,4.0,21600723,1610612763
Phoenix Suns,2017-01-30,96,210.0,207.5,150,3.0,4.0,21600723,1610612756
Philadelphia 76ers,2017-01-30,122,206.0,207.5,130,1.5,3.0,21600266,1610612755
Sacramento Kings,2017-01-30,119,206.0,207.5,-150,1.5,3.0,21600266,1610612758
Washington Wizards,2017-01-29,107,218.0,221.5,-115,1.0,1.0,21600714,1610612764
New Orleans Pelicans,2017-01-29,94,218.0,221.5,-105,1.0,1.0,21600714,1610612740
Orlando Magic,2017-01-29,114,210.5,211.5,500,9.5,11.0,21600715,1610612753
Toronto Raptors,2017-01-29,113,210.5,211.5,-700,-9.5,-11.0,21600715,1610612761
New York Knicks,2017-01-29,139,212.0,209.5,210,8.0,6.0,21600711,1610612752
Atlanta Hawks,2017-01-29,142,212.0,209.5,-250,-8.0,-6.0,21600711,1610612737
Houston Rockets,2017-01-29,101,225.5,228.5,-170,3.0,3.5,21600713,1610612745
Indiana Pacers,2017-01-29,120,225.5,228.5,150,3.0,3.5,21600713,1610612754
Golden State Warriors,2017-01-29,113,228.0,224.5,-250,9.0,6.0,21600718,1610612744
Portland Trail Blazers,2017-01-29,111,228.0,224.5,210,9.0,6.0,21600718,1610612757
Cleveland Cavaliers,2017-01-29,107,220.5,217.0,-350,-6.5,-7.5,21600712,1610612739
Oklahoma City Thunder,2017-01-29,91,220.5,217.0,290,6.5,7.5,21600712,1610612760
Philadelphia 76ers,2017-01-29,108,206.0,205.5,250,6.5,7.0,21600716,1610612755
Chicago Bulls,2017-01-29,121,206.0,205.5,-300,-6.5,-7.0,21600716,1610612741
San Antonio Spurs,2017-01-29,101,196.0,195.5,-1000,-13.0,-12.0,21600717,1610612759
Dallas Mavericks,2017-01-29,105,196.0,195.5,650,13.0,12.0,21600717,1610612742
Charlotte Hornets,2017-01-28,106,208.5,204.5,-295,-6.0,-7.0,21600704,1610612766
Sacramento Kings,2017-01-28,109,208.5,204.5,235,6.0,7.0,21600704,1610612758
Brooklyn Nets,2017-01-28,109,217.5,221.0,500,11.0,11.0,21600710,1610612751
Minnesota Timberwolves,2017-01-28,129,217.5,221.0,-650,-11.0,-11.0,21600710,1610612750
Milwaukee Bucks,2017-01-28,108,217.5,217.0,-140,-0.0,-2.5,21600706,1610612749
Boston Celtics,2017-01-28,112,217.5,217.0,120,0.0,2.5,21600706,1610612738
Utah Jazz,2017-01-28,95,187.0,191.0,-360,-7.5,-7.5,21600708,1610612762
Memphis Grizzlies,2017-01-28,102,187.0,191.0,295,7.5,7.5,21600708,1610612763
Detroit Pistons,2017-01-28,103,201.5,202.0,-150,2.5,3.0,21600705,1610612765
Miami Heat,2017-01-28,116,201.5,202.0,130,2.5,3.0,21600705,1610612748
Denver Nuggets,2017-01-28,123,234.0,227.5,140,1.0,3.5,21600709,1610612743
Phoenix Suns,2017-01-28,112,234.0,227.5,-160,-1.0,-3.5,21600709,1610612756
Los Angeles Clippers,2017-01-28,98,223.5,224.5,750,12.5,13.0,21600707,1610612746
Golden State Warriors,2017-01-28,144,223.5,224.5,-1150,-12.5,-13.0,21600707,1610612744
New Orleans Pelicans,2017-01-27,119,208.0,214.0,265,5.5,7.5,21600701,1610612740
San Antonio Spurs,2017-01-27,103,208.0,214.0,-320,5.5,7.5,21600701,1610612759
Milwaukee Bucks,2017-01-27,86,215.0,213.5,200,4.0,5.5,21600698,1610612749
Toronto Raptors,2017-01-27,102,215.0,213.5,-240,-4.0,-5.5,21600698,1610612761
Washington Wizards,2017-01-27,112,213.0,214.5,135,4.0,3.5,21600702,1610612764
Atlanta Hawks,2017-01-27,86,213.0,214.5,-155,-4.0,-3.5,21600702,1610612737
Sacramento Kings,2017-01-27,111,212.0,211.5,165,4.0,4.5,21600696,1610612758
Indiana Pacers,2017-01-27,115,212.0,211.5,-185,-4.0,-4.5,21600696,1610612754
Memphis Grizzlies,2017-01-27,109,206.0,206.0,105,0.0,1.5,21600703,1610612763
Portland Trail Blazers,2017-01-27,112,206.0,206.0,-125,-0.0,-1.5,21600703,1610612757
Cleveland Cavaliers,2017-01-27,124,226.0,226.0,-6000,-15.5,-17.0,21600695,1610612739
Brooklyn Nets,2017-01-27,116,226.0,226.0,1600,15.5,17.0,21600695,1610612751
Orlando Magic,2017-01-27,98,214.5,214.0,270,9.0,7.0,21600697,1610612753
Boston Celtics,2017-01-27,128,214.5,214.0,-330,-9.0,-7.0,21600697,1610612738
New York Knicks,2017-01-27,110,212.5,211.5,-105,1.0,1.0,21600699,1610612752
Charlotte Hornets,2017-01-27,107,212.5,211.5,-115,1.0,1.0,21600699,1610612766
Miami Heat,2017-01-27,100,202.5,204.5,260,6.0,7.0,21600700,1610612748
Chicago Bulls,2017-01-27,88,202.5,204.5,-310,-6.0,-7.0,21600700,1610612741
Houston Rockets,2017-01-27,123,218.0,220.5,-300,7.5,7.0,21600694,1610612745
Philadelphia 76ers,2017-01-27,118,218.0,220.5,250,7.5,7.0,21600694,1610612755
Oklahoma City Thunder,2017-01-26,109,199.5,197.0,-450,-8.0,-9.0,21600690,1610612760
Dallas Mavericks,2017-01-26,98,199.5,197.0,375,8.0,9.0,21600690,1610612742
Indiana Pacers,2017-01-26,109,211.5,213.0,135,3.0,3.0,21600691,1610612754
Minnesota Timberwolves,2017-01-26,103,211.5,213.0,-155,-3.0,-3.0,21600691,1610612750
Phoenix Suns,2017-01-26,120,229.5,232.0,245,6.5,7.0,21600692,1610612756
Denver Nuggets,2017-01-26,127,229.5,232.0,-290,-6.5,-7.0,21600692,1610612743
Utah Jazz,2017-01-26,96,202.0,203.5,-1600,-13.0,-14.0,21600693,1610612762
Los Angeles Lakers,2017-01-26,88,202.0,203.5,900,13.0,14.0,21600693,1610612747
Oklahoma City Thunder,2017-01-25,114,215.5,217.5,-125,1.5,1.5,21600686,1610612760
New Orleans Pelicans,2017-01-25,105,215.5,217.5,105,1.5,1.5,21600686,1610612740
Toronto Raptors,2017-01-25,99,200.0,201.0,180,5.5,5.0,21600685,1610612761
Memphis Grizzlies,2017-01-25,101,200.0,201.0,-210,-5.5,-5.0,21600685,1610612763
Golden State Warriors,2017-01-25,113,221.5,223.5,-600,7.5,9.5,21600687,1610612744
Charlotte Hornets,2017-01-25,103,221.5,223.5,450,7.5,9.5,21600687,1610612766
Philadelphia 76ers,2017-01-25,114,208.0,207.5,600,10.0,11.0,21600684,1610612755
Milwaukee Bucks,2017-01-25,109,208.0,207.5,-900,-10.0,-11.0,21600684,1610612749
New York Knicks,2017-01-25,95,203.0,201.0,125,1.5,2.5,21600688,1610612752
Dallas Mavericks,2017-01-25,103,203.0,201.0,-145,-1.5,-2.5,21600688,1610612742
Los Angeles Lakers,2017-01-25,98,220.0,220.5,310,10.5,8.0,21600689,1610612747
Portland Trail Blazers,2017-01-25,105,220.0,220.5,-370,-10.5,-8.0,21600689,1610612757
Cleveland Cavaliers,2017-01-25,112,215.0,216.5,-850,-11.0,-10.5,21600680,1610612739
Sacramento Kings,2017-01-25,116,215.0,216.5,575,11.0,10.5,21600680,1610612758
Boston Celtics,2017-01-25,120,230.0,229.0,155,0.0,4.0,21600681,1610612738
Houston Rockets,2017-01-25,109,230.0,229.0,-175,0.0,4.0,21600681,1610612745
Miami Heat,2017-01-25,109,213.5,217.0,-145,4.0,2.5,21600682,1610612748
Brooklyn Nets,2017-01-25,106,213.5,217.0,125,4.0,2.5,21600682,1610612751
Chicago Bulls,2017-01-25,114,203.0,203.0,100,0.0,1.5,21600683,1610612741
Atlanta Hawks,2017-01-25,119,203.0,203.0,-120,0.0,1.5,21600683,1610612737
Washington Wizards,2017-01-24,123,220.0,217.0,-115,-0.0,-1.0,21600676,1610612764
Boston Celtics,2017-01-24,108,220.0,217.0,-105,0.0,1.0,21600676,1610612738
Toronto Raptors,2017-01-24,106,209.0,203.0,-135,-3.0,-2.5,21600674,1610612761
San Antonio Spurs,2017-01-24,108,209.0,203.0,115,3.0,2.5,21600674,1610612759
Utah Jazz,2017-01-24,93,212.0,210.5,105,1.5,2.0,21600678,1610612762
Denver Nuggets,2017-01-24,103,212.0,210.5,-125,-1.5,-2.0,21600678,1610612743
Chicago Bulls,2017-01-24,100,205.0,204.5,-155,2.5,3.0,21600677,1610612741
Orlando Magic,2017-01-24,92,205.0,204.5,135,2.5,3.0,21600677,1610612753
Phoenix Suns,2017-01-24,111,211.0,215.5,105,1.0,1.5,21600679,1610612756
Minnesota Timberwolves,2017-01-24,112,211.0,215.5,-125,1.0,1.5,21600679,1610612750
Philadelphia 76ers,2017-01-24,121,198.0,203.5,175,0.0,4.5,21600675,1610612755
Los Angeles Clippers,2017-01-24,110,198.0,203.5,-195,0.0,4.5,21600675,1610612746
Cleveland Cavaliers,2017-01-23,122,213.5,216.0,-550,6.0,10.0,21600671,1610612739
New Orleans Pelicans,2017-01-23,124,213.5,216.0,425,6.0,10.0,21600671,1610612740
Charlotte Hornets,2017-01-23,99,214.5,213.0,-250,-4.5,-6.0,21600665,1610612766
Washington Wizards,2017-01-23,109,214.5,213.0,210,4.5,6.0,21600665,1610612764
Milwaukee Bucks,2017-01-23,127,223.0,226.5,185,4.0,5.0,21600670,1610612749
Houston Rockets,2017-01-23,114,223.0,226.5,-215,4.0,5.0,21600670,1610612745
Los Angeles Clippers,2017-01-23,115,206.0,206.5,260,6.0,7.5,21600667,1610612746
Atlanta Hawks,2017-01-23,105,206.0,206.5,-310,-6.0,-7.5,21600667,1610612737
New York Knicks,2017-01-23,109,220.0,217.5,200,5.5,5.5,21600672,1610612752
Indiana Pacers,2017-01-23,103,220.0,217.5,-240,-5.5,-5.5,21600672,1610612754
Oklahoma City Thunder,2017-01-23,97,203.0,203.0,175,6.5,5.0,21600673,1610612760
Utah Jazz,2017-01-23,95,203.0,203.0,-200,-6.5,-5.0,21600673,1610612762
Miami Heat,2017-01-23,105,216.0,218.5,550,11.0,11.0,21600668,1610612748
Golden State Warriors,2017-01-23,102,216.0,218.5,-800,11.0,11.0,21600668,1610612744
Sacramento Kings,2017-01-23,109,203.5,205.5,250,5.0,7.0,21600669,1610612758
Detroit Pistons,2017-01-23,104,203.5,205.5,-300,-5.0,-7.0,21600669,1610612765
San Antonio Spurs,2017-01-23,112,217.0,214.5,-420,11.5,8.5,21600666,1610612759
Brooklyn Nets,2017-01-23,86,217.0,214.5,350,11.5,8.5,21600666,1610612751
Phoenix Suns,2017-01-22,115,221.5,219.5,650,11.5,12.0,21600663,1610612756
Toronto Raptors,2017-01-22,103,221.5,219.5,-1000,-11.5,-12.0,21600663,1610612761
Minnesota Timberwolves,2017-01-22,111,221.0,221.0,-165,-4.5,-3.5,21600664,1610612750
Denver Nuggets,2017-01-22,108,221.0,221.0,145,4.5,3.5,21600664,1610612743
Los Angeles Lakers,2017-01-22,73,206.5,206.5,210,5.5,6.0,21600662,1610612747
Dallas Mavericks,2017-01-22,122,206.5,206.5,-250,-5.5,-6.0,21600662,1610612742
Golden State Warriors,2017-01-22,118,224.5,225.0,-1400,12.5,13.5,21600661,1610612744
Orlando Magic,2017-01-22,98,224.5,225.0,800,12.5,13.5,21600661,1610612753
Memphis Grizzlies,2017-01-21,95,217.5,214.5,-110,-2.5,-0.0,21600656,1610612763
Houston Rockets,2017-01-21,119,217.5,214.5,-110,2.5,0.0,21600656,1610612745
Charlotte Hornets,2017-01-21,112,220.0,222.0,-1000,-11.5,-12.0,21600652,1610612766
Brooklyn Nets,2017-01-21,105,220.0,222.0,650,11.5,12.0,21600652,1610612751
Denver Nuggets,2017-01-21,123,218.5,222.5,-200,-3.0,-5.0,21600658,1610612743
Los Angeles Clippers,2017-01-21,98,218.5,222.5,175,3.0,5.0,21600658,1610612746
Philadelphia 76ers,2017-01-21,93,201.0,199.5,450,9.0,10.0,21600653,1610612755
Atlanta Hawks,2017-01-21,110,201.0,199.5,-600,-9.0,-10.0,21600653,1610612737
Utah Jazz,2017-01-21,109,203.0,200.5,-300,-6.5,-7.0,21600659,1610612762
Indiana Pacers,2017-01-21,100,203.0,200.5,250,6.5,7.0,21600659,1610612754
Miami Heat,2017-01-21,109,206.0,205.5,110,0.0,2.0,21600655,1610612748
Milwaukee Bucks,2017-01-21,97,206.0,205.5,-130,0.0,2.0,21600655,1610612749
Washington Wizards,2017-01-21,112,212.0,207.0,105,1.0,2.0,21600651,1610612764
Detroit Pistons,2017-01-21,113,212.0,207.0,-125,-1.0,-2.0,21600651,1610612765
Cleveland Cavaliers,2017-01-21,115,211.5,211.5,-160,-2.0,-3.5,21600657,1610612739
San Antonio Spurs,2017-01-21,118,211.5,211.5,140,2.0,3.5,21600657,1610612759
Portland Trail Blazers,2017-01-21,127,219.0,217.0,270,7.0,7.5,21600650,1610612757
Boston Celtics,2017-01-21,123,219.0,217.0,-330,-7.0,-7.5,21600650,1610612738
New York Knicks,2017-01-21,105,221.0,224.0,-210,-5.5,-4.5,21600654,1610612752
Phoenix Suns,2017-01-21,107,221.0,224.0,180,5.5,4.5,21600654,1610612756
Chicago Bulls,2017-01-21,102,206.0,205.0,-280,-6.0,-6.5,21600660,1610612741
Sacramento Kings,2017-01-21,99,206.0,205.0,240,6.0,6.5,21600660,1610612758
New Orleans Pelicans,2017-01-20,114,218.5,221.5,-600,-10.0,-10.0,21600645,1610612740
Brooklyn Nets,2017-01-20,143,218.5,221.5,450,10.0,10.0,21600645,1610612751
Sacramento Kings,2017-01-20,91,203.0,200.0,290,6.5,8.0,21600644,1610612758
Memphis Grizzlies,2017-01-20,107,203.0,200.0,-350,-6.5,-8.0,21600644,1610612763
Toronto Raptors,2017-01-20,78,216.5,216.0,100,0.0,1.5,21600642,1610612761
Charlotte Hornets,2017-01-20,113,216.5,216.0,-120,-0.0,-1.5,21600642,1610612766
Dallas Mavericks,2017-01-20,107,187.5,188.5,190,5.0,5.5,21600648,1610612742
Utah Jazz,2017-01-20,112,187.5,188.5,-220,5.0,5.5,21600648,1610612762
Atlanta Hawks,2017-01-20,102,204.0,204.0,-170,-5.0,-4.0,21600647,1610612737
Chicago Bulls,2017-01-20,93,204.0,204.0,150,5.0,4.0,21600647,1610612741
Golden State Warriors,2017-01-20,125,237.5,242.0,-210,4.0,5.0,21600646,1610612744
Houston Rockets,2017-01-20,108,237.5,242.0,180,4.0,5.0,21600646,1610612745
Milwaukee Bucks,2017-01-20,96,210.0,211.5,-160,2.5,3.5,21600643,1610612749
Orlando Magic,2017-01-20,112,210.0,211.5,140,2.5,3.5,21600643,1610612753
