,date_game,game_start_time,visitor_team_name,visitor_pts,home_team_name,home_pts,box_score_text,overtimes,attendance,game_remarks,playoffs,br_href,season_year
3115,2015-12-31,19:00:00,Golden State Warriors,114,Houston Rockets,110,Box Score,,18313,,False,/boxscores/201512310HOU.html,2016
3116,2015-12-31,20:00:00,Los Angeles Clippers,95,New Orleans Pelicans,89,Box Score,,16920,,False,/boxscores/201512310NOP.html,2016
3117,2015-12-31,20:00:00,Phoenix Suns,106,Oklahoma City Thunder,110,Box Score,,18203,,False,/boxscores/201512310OKC.html,2016
3118,2015-12-31,21:00:00,Portland Trail Blazers,96,Utah Jazz,109,Box Score,,19380,,False,/boxscores/201512310UTA.html,2016
3119,2016-01-01,19:00:00,Orlando Magic,91,Washington Wizards,103,Box Score,,16986,,False,/boxscores/201601010WAS.html,2016
3120,2016-01-01,19:30:00,Dallas Mavericks,82,Miami Heat,106,Box Score,,19748,,False,/boxscores/201601010MIA.html,2016
3121,2016-01-01,19:30:00,Charlotte Hornets,94,Toronto Raptors,104,Box Score,,19800,,False,/boxscores/201601010TOR.html,2016
3122,2016-01-01,20:00:00,New York Knicks,81,Chicago Bulls,108,Box Score,,22443,,False,/boxscores/201601010CHI.html,2016
3123,2016-01-01,22:30:00,Philadelphia 76ers,84,Los Angeles Lakers,93,Box Score,,18997,,False,/boxscores/201601010LAL.html,2016
3124,2016-01-02,15:00:00,Brooklyn Nets,100,Boston Celtics,97,Box Score,,18624,,False,/boxscores/201601020BOS.html,2016
3125,2016-01-02,17:00:00,Phoenix Suns,119,Sacramento Kings,142,Box Score,,17317,,False,/boxscores/201601020SAC.html,2016
3126,2016-01-02,19:00:00,Oklahoma City Thunder,109,Charlotte Hornets,90,Box Score,,19387,,False,/boxscores/201601020CHO.html,2016
3127,2016-01-02,19:00:00,Detroit Pistons,82,Indiana Pacers,94,Box Score,,18165,,False,/boxscores/201601020IND.html,2016
3128,2016-01-02,19:30:00,Orlando Magic,79,Cleveland Cavaliers,104,Box Score,,20562,,False,/boxscores/201601020CLE.html,2016
3129,2016-01-02,20:00:00,Milwaukee Bucks,95,Minnesota Timberwolves,85,Box Score,,14107,,False,/boxscores/201601020MIN.html,2016
3130,2016-01-02,20:30:00,New Orleans Pelicans,105,Dallas Mavericks,98,Box Score,,20152,,False,/boxscores/201601020DAL.html,2016
3131,2016-01-02,20:30:00,Houston Rockets,103,San Antonio Spurs,121,Box Score,,18652,,False,/boxscores/201601020SAS.html,2016
3132,2016-01-02,21:00:00,Memphis Grizzlies,87,Utah Jazz,92,Box Score,OT,18455,,False,/boxscores/201601020UTA.html,2016
3133,2016-01-02,22:30:00,Denver Nuggets,108,Golden State Warriors,111,Box Score,OT,19596,,False,/boxscores/201601020GSW.html,2016
3134,2016-01-02,22:30:00,Philadelphia 76ers,99,Los Angeles Clippers,130,Box Score,,19212,,False,/boxscores/201601020LAC.html,2016
3135,2016-01-03,15:30:00,Atlanta Hawks,97,New York Knicks,111,Box Score,,19812,,False,/boxscores/201601030NYK.html,2016
3136,2016-01-03,15:30:00,Chicago Bulls,115,Toronto Raptors,113,Box Score,,19800,,False,/boxscores/201601030TOR.html,2016
3137,2016-01-03,18:00:00,Miami Heat,97,Washington Wizards,75,Box Score,,17793,,False,/boxscores/201601030WAS.html,2016
3138,2016-01-03,21:00:00,Portland Trail Blazers,112,Denver Nuggets,106,Box Score,,11883,,False,/boxscores/201601030DEN.html,2016
3139,2016-01-03,21:30:00,Phoenix Suns,77,Los Angeles Lakers,97,Box Score,,18997,,False,/boxscores/201601030LAL.html,2016
3140,2016-01-04,19:00:00,Toronto Raptors,100,Cleveland Cavaliers,122,Box Score,,20562,,False,/boxscores/201601040CLE.html,2016
3141,2016-01-04,19:00:00,Minnesota Timberwolves,99,Philadelphia 76ers,109,Box Score,,14013,,False,/boxscores/201601040PHI.html,2016
3142,2016-01-04,19:30:00,Boston Celtics,103,Brooklyn Nets,94,Box Score,,15448,,False,/boxscores/201601040BRK.html,2016
3143,2016-01-04,19:30:00,Orlando Magic,89,Detroit Pistons,115,Box Score,,14301,,False,/boxscores/201601040DET.html,2016
3144,2016-01-04,19:30:00,Indiana Pacers,100,Miami Heat,103,Box Score,OT,19874,,False,/boxscores/201601040MIA.html,2016
3145,2016-01-04,20:00:00,San Antonio Spurs,123,Milwaukee Bucks,98,Box Score,,14718,,False,/boxscores/201601040MIL.html,2016
3146,2016-01-04,20:00:00,Sacramento Kings,116,Oklahoma City Thunder,104,Box Score,,18203,,False,/boxscores/201601040OKC.html,2016
3147,2016-01-04,21:00:00,Houston Rockets,93,Utah Jazz,91,Box Score,,17912,,False,/boxscores/201601040UTA.html,2016
3148,2016-01-04,22:00:00,Memphis Grizzlies,91,Portland Trail Blazers,78,Box Score,,18832,,False,/boxscores/201601040POR.html,2016
3149,2016-01-04,22:30:00,Charlotte Hornets,101,Golden State Warriors,111,Box Score,,19596,,False,/boxscores/201601040GSW.html,2016
3150,2016-01-05,20:00:00,New York Knicks,107,Atlanta Hawks,101,Box Score,,15082,,False,/boxscores/201601050ATL.html,2016
3151,2016-01-05,20:00:00,Milwaukee Bucks,106,Chicago Bulls,117,Box Score,,21686,,False,/boxscores/201601050CHI.html,2016
3152,2016-01-05,20:30:00,Sacramento Kings,116,Dallas Mavericks,117,Box Score,2OT,20059,,False,/boxscores/201601050DAL.html,2016
3153,2016-01-05,22:30:00,Golden State Warriors,109,Los Angeles Lakers,88,Box Score,,18997,,False,/boxscores/201601050LAL.html,2016
3154,2016-01-06,19:00:00,New York Knicks,98,Miami Heat,90,Box Score,,19987,,False,/boxscores/201601060MIA.html,2016
3155,2016-01-06,19:00:00,Indiana Pacers,95,Orlando Magic,86,Box Score,,18846,,False,/boxscores/201601060ORL.html,2016
3156,2016-01-06,19:00:00,Cleveland Cavaliers,121,Washington Wizards,115,Box Score,,20356,,False,/boxscores/201601060WAS.html,2016
3157,2016-01-06,19:30:00,Detroit Pistons,99,Boston Celtics,94,Box Score,,18624,,False,/boxscores/201601060BOS.html,2016
3158,2016-01-06,19:30:00,Toronto Raptors,91,Brooklyn Nets,74,Box Score,,14544,,False,/boxscores/201601060BRK.html,2016
3159,2016-01-06,20:00:00,Denver Nuggets,78,Minnesota Timberwolves,74,Box Score,,12059,,False,/boxscores/201601060MIN.html,2016
3160,2016-01-06,20:00:00,Dallas Mavericks,100,New Orleans Pelicans,91,Box Score,,15255,,False,/boxscores/201601060NOP.html,2016
3161,2016-01-06,20:30:00,Utah Jazz,98,San Antonio Spurs,123,Box Score,,18418,,False,/boxscores/201601060SAS.html,2016
3162,2016-01-06,21:00:00,Charlotte Hornets,102,Phoenix Suns,111,Box Score,,16910,,False,/boxscores/201601060PHO.html,2016
3163,2016-01-06,21:30:00,Memphis Grizzlies,94,Oklahoma City Thunder,112,Box Score,,18203,,False,/boxscores/201601060OKC.html,2016
3164,2016-01-06,22:00:00,Los Angeles Clippers,109,Portland Trail Blazers,98,Box Score,,18598,,False,/boxscores/201601060POR.html,2016
3165,2016-01-07,19:00:00,Atlanta Hawks,126,Philadelphia 76ers,98,Box Score,,12611,,False,/boxscores/201601070PHI.html,2016
3166,2016-01-07,20:00:00,Boston Celtics,92,Chicago Bulls,101,Box Score,,21497,,False,/boxscores/201601070CHI.html,2016
3167,2016-01-07,20:00:00,Utah Jazz,94,Houston Rockets,103,Box Score,,18155,,False,/boxscores/201601070HOU.html,2016
3168,2016-01-07,22:30:00,Los Angeles Lakers,115,Sacramento Kings,118,Box Score,,17386,,False,/boxscores/201601070SAC.html,2016
3169,2016-01-08,19:00:00,Toronto Raptors,97,Washington Wizards,88,Box Score,,17064,,False,/boxscores/201601080WAS.html,2016
3170,2016-01-08,19:30:00,Orlando Magic,83,Brooklyn Nets,77,Box Score,,13907,,False,/boxscores/201601080BRK.html,2016
3171,2016-01-08,20:00:00,Denver Nuggets,84,Memphis Grizzlies,91,Box Score,,17499,,False,/boxscores/201601080MEM.html,2016
3172,2016-01-08,20:00:00,Dallas Mavericks,95,Milwaukee Bucks,96,Box Score,,16409,,False,/boxscores/201601080MIL.html,2016
3173,2016-01-08,20:00:00,Cleveland Cavaliers,125,Minnesota Timberwolves,99,Box Score,,16768,,False,/boxscores/201601080MIN.html,2016
3174,2016-01-08,20:00:00,Indiana Pacers,91,New Orleans Pelicans,86,Box Score,,16895,,False,/boxscores/201601080NOP.html,2016
3175,2016-01-08,20:30:00,New York Knicks,99,San Antonio Spurs,100,Box Score,,18420,,False,/boxscores/201601080SAS.html,2016
3176,2016-01-08,21:30:00,Miami Heat,103,Phoenix Suns,95,Box Score,,16866,,False,/boxscores/201601080PHO.html,2016
3177,2016-01-08,22:00:00,Golden State Warriors,128,Portland Trail Blazers,108,Box Score,,20035,,False,/boxscores/201601080POR.html,2016
3178,2016-01-08,22:30:00,Oklahoma City Thunder,117,Los Angeles Lakers,113,Box Score,,18997,,False,/boxscores/201601080LAL.html,2016
3179,2016-01-09,15:30:00,Charlotte Hornets,83,Los Angeles Clippers,97,Box Score,,19060,,False,/boxscores/201601090LAC.html,2016
3180,2016-01-09,17:00:00,Chicago Bulls,105,Atlanta Hawks,120,Box Score,,19010,,False,/boxscores/201601090ATL.html,2016
3181,2016-01-09,19:00:00,Washington Wizards,105,Orlando Magic,99,Box Score,,18058,,False,/boxscores/201601090ORL.html,2016
3182,2016-01-09,19:30:00,Brooklyn Nets,89,Detroit Pistons,103,Box Score,,16406,,False,/boxscores/201601090DET.html,2016
3183,2016-01-09,19:30:00,Toronto Raptors,108,Philadelphia 76ers,95,Box Score,,14100,,False,/boxscores/201601090PHI.html,2016
3184,2016-01-09,21:00:00,Miami Heat,83,Utah Jazz,98,Box Score,,19911,,False,/boxscores/201601090UTA.html,2016
3185,2016-01-09,22:00:00,Golden State Warriors,128,Sacramento Kings,116,Box Score,,17317,,False,/boxscores/201601090SAC.html,2016
3186,2016-01-10,15:30:00,New Orleans Pelicans,111,Los Angeles Clippers,114,Box Score,OT,19060,,False,/boxscores/201601100LAC.html,2016
3187,2016-01-10,17:00:00,Dallas Mavericks,93,Minnesota Timberwolves,87,Box Score,,14363,,False,/boxscores/201601100MIN.html,2016
3188,2016-01-10,18:00:00,Boston Celtics,98,Memphis Grizzlies,101,Box Score,,17112,,False,/boxscores/201601100MEM.html,2016
3189,2016-01-10,18:00:00,Cleveland Cavaliers,95,Philadelphia 76ers,85,Box Score,,19226,,False,/boxscores/201601100PHI.html,2016
3190,2016-01-10,19:00:00,Indiana Pacers,103,Houston Rockets,107,Box Score,OT,18133,,False,/boxscores/201601100HOU.html,2016
3191,2016-01-10,19:30:00,Milwaukee Bucks,88,New York Knicks,100,Box Score,,19812,,False,/boxscores/201601100NYK.html,2016
3192,2016-01-10,20:00:00,Charlotte Hornets,92,Denver Nuggets,95,Box Score,,11343,,False,/boxscores/201601100DEN.html,2016
3193,2016-01-10,21:00:00,Oklahoma City Thunder,110,Portland Trail Blazers,115,Box Score,,19393,,False,/boxscores/201601100POR.html,2016
3194,2016-01-10,21:30:00,Utah Jazz,86,Los Angeles Lakers,74,Box Score,,18997,,False,/boxscores/201601100LAL.html,2016
3195,2016-01-11,19:30:00,San Antonio Spurs,106,Brooklyn Nets,79,Box Score,,15214,,False,/boxscores/201601110BRK.html,2016
3196,2016-01-11,20:00:00,Washington Wizards,114,Chicago Bulls,100,Box Score,,21409,,False,/boxscores/201601110CHI.html,2016
3197,2016-01-11,22:30:00,Miami Heat,103,Golden State Warriors,111,Box Score,,19596,,False,/boxscores/201601110GSW.html,2016
3198,2016-01-12,19:00:00,Phoenix Suns,97,Indiana Pacers,116,Box Score,,15284,,False,/boxscores/201601120IND.html,2016
3199,2016-01-12,19:30:00,San Antonio Spurs,109,Detroit Pistons,99,Box Score,,14273,,False,/boxscores/201601120DET.html,2016
3200,2016-01-12,19:30:00,Boston Celtics,114,New York Knicks,120,Box Score,,19812,,False,/boxscores/201601120NYK.html,2016
3201,2016-01-12,20:00:00,Houston Rockets,107,Memphis Grizzlies,91,Box Score,,16044,,False,/boxscores/201601120MEM.html,2016
3202,2016-01-12,20:00:00,Chicago Bulls,101,Milwaukee Bucks,106,Box Score,,16867,,False,/boxscores/201601120MIL.html,2016
3203,2016-01-12,20:00:00,Oklahoma City Thunder,101,Minnesota Timberwolves,96,Box Score,,14791,,False,/boxscores/201601120MIN.html,2016
3204,2016-01-12,20:30:00,Cleveland Cavaliers,110,Dallas Mavericks,107,Box Score,OT,20347,,False,/boxscores/201601120DAL.html,2016
3205,2016-01-12,22:30:00,New Orleans Pelicans,91,Los Angeles Lakers,95,Box Score,,18997,,False,/boxscores/201601120LAL.html,2016
3206,2016-01-13,19:00:00,Atlanta Hawks,84,Charlotte Hornets,107,Box Score,,15334,,False,/boxscores/201601130CHO.html,2016
3207,2016-01-13,19:00:00,Milwaukee Bucks,101,Washington Wizards,106,Box Score,,16248,,False,/boxscores/201601130WAS.html,2016
3208,2016-01-13,19:30:00,New York Knicks,104,Brooklyn Nets,110,Box Score,,17732,,False,/boxscores/201601130BRK.html,2016
3209,2016-01-13,20:00:00,Indiana Pacers,94,Boston Celtics,103,Box Score,,18624,,False,/boxscores/201601130BOS.html,2016
3210,2016-01-13,20:00:00,Minnesota Timberwolves,104,Houston Rockets,107,Box Score,,17115,,False,/boxscores/201601130HOU.html,2016
3211,2016-01-13,20:00:00,Dallas Mavericks,89,Oklahoma City Thunder,108,Box Score,,18203,,False,/boxscores/201601130OKC.html,2016
3212,2016-01-13,21:00:00,Golden State Warriors,110,Denver Nuggets,112,Box Score,,18004,,False,/boxscores/201601130DEN.html,2016
3213,2016-01-13,22:00:00,Utah Jazz,85,Portland Trail Blazers,99,Box Score,,19393,,False,/boxscores/201601130POR.html,2016
3214,2016-01-13,22:00:00,New Orleans Pelicans,109,Sacramento Kings,97,Box Score,,17317,,False,/boxscores/201601130SAC.html,2016
3215,2016-01-13,22:30:00,Miami Heat,90,Los Angeles Clippers,104,Box Score,,19194,,False,/boxscores/201601130LAC.html,2016
3216,2016-01-14,15:00:00,Toronto Raptors,106,Orlando Magic,103,Box Score,OT,18689,"at London, England",False,/boxscores/201601140ORL.html,2016
3217,2016-01-14,19:00:00,Chicago Bulls,115,Philadelphia 76ers,111,Box Score,OT,14063,,False,/boxscores/201601140PHI.html,2016
3218,2016-01-14,20:00:00,Detroit Pistons,101,Memphis Grizzlies,103,Box Score,,15977,,False,/boxscores/201601140MEM.html,2016
3219,2016-01-14,20:00:00,Cleveland Cavaliers,95,San Antonio Spurs,99,Box Score,,18418,,False,/boxscores/201601140SAS.html,2016
3220,2016-01-14,21:00:00,Sacramento Kings,103,Utah Jazz,101,Box Score,,17894,,False,/boxscores/201601140UTA.html,2016
3221,2016-01-14,22:30:00,Los Angeles Lakers,98,Golden State Warriors,116,Box Score,,19596,,False,/boxscores/201601140GSW.html,2016
3222,2016-01-15,19:00:00,Washington Wizards,118,Indiana Pacers,104,Box Score,,18165,,False,/boxscores/201601150IND.html,2016
3223,2016-01-15,19:00:00,Minnesota Timberwolves,93,Oklahoma City Thunder,113,Box Score,,18203,,False,/boxscores/201601150OKC.html,2016
3224,2016-01-15,19:30:00,Phoenix Suns,103,Boston Celtics,117,Box Score,,18624,,False,/boxscores/201601150BOS.html,2016
3225,2016-01-15,19:30:00,Portland Trail Blazers,116,Brooklyn Nets,104,Box Score,,14749,,False,/boxscores/201601150BRK.html,2016
3226,2016-01-15,20:00:00,Dallas Mavericks,83,Chicago Bulls,77,Box Score,,22056,,False,/boxscores/201601150CHI.html,2016
3227,2016-01-15,20:00:00,Atlanta Hawks,101,Milwaukee Bucks,108,Box Score,OT,15144,,False,/boxscores/201601150MIL.html,2016
3228,2016-01-15,20:00:00,Charlotte Hornets,107,New Orleans Pelicans,109,Box Score,,16876,,False,/boxscores/201601150NOP.html,2016
3229,2016-01-15,21:00:00,Miami Heat,98,Denver Nuggets,95,Box Score,,15406,,False,/boxscores/201601150DEN.html,2016
3230,2016-01-15,21:30:00,Cleveland Cavaliers,91,Houston Rockets,77,Box Score,,18320,,False,/boxscores/201601150HOU.html,2016
3231,2016-01-16,19:00:00,Milwaukee Bucks,105,Charlotte Hornets,92,Box Score,,18288,,False,/boxscores/201601160CHO.html,2016
3232,2016-01-16,19:30:00,Brooklyn Nets,86,Atlanta Hawks,114,Box Score,,17052,,False,/boxscores/201601160ATL.html,2016
3233,2016-01-16,19:30:00,Golden State Warriors,95,Detroit Pistons,113,Box Score,,21584,,False,/boxscores/201601160DET.html,2016
3234,2016-01-16,19:30:00,Portland Trail Blazers,89,Philadelphia 76ers,114,Box Score,,15698,,False,/boxscores/201601160PHI.html,2016
3235,2016-01-16,19:30:00,Boston Celtics,119,Washington Wizards,117,Box Score,,20356,,False,/boxscores/201601160WAS.html,2016
3236,2016-01-16,20:00:00,New York Knicks,95,Memphis Grizzlies,103,Box Score,,18119,,False,/boxscores/201601160MEM.html,2016
3237,2016-01-16,21:00:00,Los Angeles Lakers,82,Utah Jazz,109,Box Score,,19911,,False,/boxscores/201601160UTA.html,2016
3238,2016-01-16,22:30:00,Sacramento Kings,110,Los Angeles Clippers,103,Box Score,,19191,,False,/boxscores/201601160LAC.html,2016
3239,2016-01-17,15:30:00,Phoenix Suns,87,Minnesota Timberwolves,117,Box Score,,14330,,False,/boxscores/201601170MIN.html,2016
3240,2016-01-17,19:00:00,Miami Heat,74,Oklahoma City Thunder,99,Box Score,,18203,,False,/boxscores/201601170OKC.html,2016
3241,2016-01-17,19:00:00,Dallas Mavericks,83,San Antonio Spurs,112,Box Score,,18418,,False,/boxscores/201601170SAS.html,2016
3242,2016-01-17,20:00:00,Indiana Pacers,126,Denver Nuggets,129,Box Score,,11104,,False,/boxscores/201601170DEN.html,2016
3243,2016-01-17,21:30:00,Houston Rockets,112,Los Angeles Lakers,95,Box Score,,18997,,False,/boxscores/201601170LAL.html,2016
3244,2016-01-18,13:00:00,Philadelphia 76ers,113,New York Knicks,119,Box Score,2OT,19812,,False,/boxscores/201601180NYK.html,2016
3245,2016-01-18,14:00:00,Utah Jazz,119,Charlotte Hornets,124,Box Score,2OT,17459,,False,/boxscores/201601180CHO.html,2016
3246,2016-01-18,14:00:00,Portland Trail Blazers,108,Washington Wizards,98,Box Score,,17236,,False,/boxscores/201601180WAS.html,2016
3247,2016-01-18,14:30:00,New Orleans Pelicans,99,Memphis Grizzlies,101,Box Score,,18119,,False,/boxscores/201601180MEM.html,2016
3248,2016-01-18,15:30:00,Chicago Bulls,111,Detroit Pistons,101,Box Score,,18935,,False,/boxscores/201601180DET.html,2016
3249,2016-01-18,17:00:00,Orlando Magic,81,Atlanta Hawks,98,Box Score,,17460,,False,/boxscores/201601180ATL.html,2016
3250,2016-01-18,19:30:00,Brooklyn Nets,100,Toronto Raptors,112,Box Score,,19800,,False,/boxscores/201601180TOR.html,2016
3251,2016-01-18,20:00:00,Golden State Warriors,132,Cleveland Cavaliers,98,Box Score,,20562,,False,/boxscores/201601180CLE.html,2016
3252,2016-01-18,20:30:00,Boston Celtics,113,Dallas Mavericks,118,Box Score,OT,19866,,False,/boxscores/201601180DAL.html,2016
3253,2016-01-18,22:30:00,Houston Rockets,132,Los Angeles Clippers,140,Box Score,OT,19060,,False,/boxscores/201601180LAC.html,2016
3254,2016-01-19,19:30:00,Milwaukee Bucks,91,Miami Heat,79,Box Score,,19886,,False,/boxscores/201601190MIA.html,2016
3255,2016-01-19,20:00:00,Minnesota Timberwolves,99,New Orleans Pelicans,114,Box Score,,14255,,False,/boxscores/201601190NOP.html,2016
3256,2016-01-19,21:00:00,Oklahoma City Thunder,110,Denver Nuggets,104,Box Score,,12844,,False,/boxscores/201601190DEN.html,2016
3257,2016-01-19,21:00:00,Indiana Pacers,97,Phoenix Suns,94,Box Score,,16802,,False,/boxscores/201601190PHO.html,2016
3258,2016-01-20,19:00:00,Philadelphia 76ers,96,Orlando Magic,87,Box Score,,17746,,False,/boxscores/201601200ORL.html,2016
3259,2016-01-20,19:00:00,Miami Heat,87,Washington Wizards,106,Box Score,,17008,,False,/boxscores/201601200WAS.html,2016
3260,2016-01-20,19:30:00,Cleveland Cavaliers,91,Brooklyn Nets,78,Box Score,,17732,,False,/boxscores/201601200BRK.html,2016
3261,2016-01-20,19:30:00,Utah Jazz,111,New York Knicks,118,Box Score,OT,19812,,False,/boxscores/201601200NYK.html,2016
3262,2016-01-20,19:30:00,Boston Celtics,109,Toronto Raptors,115,Box Score,,19800,,False,/boxscores/201601200TOR.html,2016
3263,2016-01-20,20:00:00,Golden State Warriors,125,Chicago Bulls,94,Box Score,,23152,,False,/boxscores/201601200CHI.html,2016
3264,2016-01-20,20:00:00,Detroit Pistons,123,Houston Rockets,114,Box Score,,17203,,False,/boxscores/201601200HOU.html,2016
3265,2016-01-20,20:00:00,Charlotte Hornets,95,Oklahoma City Thunder,109,Box Score,,18203,,False,/boxscores/201601200OKC.html,2016
3266,2016-01-20,20:30:00,Minnesota Timberwolves,94,Dallas Mavericks,106,Box Score,OT,19621,,False,/boxscores/201601200DAL.html,2016
3267,2016-01-20,22:30:00,Sacramento Kings,112,Los Angeles Lakers,93,Box Score,,18997,,False,/boxscores/201601200LAL.html,2016
3268,2016-01-20,22:30:00,Atlanta Hawks,104,Portland Trail Blazers,98,Box Score,,18783,,False,/boxscores/201601200POR.html,2016
3269,2016-01-21,20:00:00,Los Angeles Clippers,102,Cleveland Cavaliers,115,Box Score,,20562,,False,/boxscores/201601210CLE.html,2016
3270,2016-01-21,20:00:00,Detroit Pistons,99,New Orleans Pelicans,115,Box Score,,15281,,False,/boxscores/201601210NOP.html,2016
3271,2016-01-21,21:00:00,Memphis Grizzlies,102,Denver Nuggets,101,Box Score,,16140,,False,/boxscores/201601210DEN.html,2016
3272,2016-01-21,22:00:00,Atlanta Hawks,88,Sacramento Kings,91,Box Score,,17019,,False,/boxscores/201601210SAC.html,2016
3273,2016-01-21,22:30:00,San Antonio Spurs,117,Phoenix Suns,89,Box Score,,16779,,False,/boxscores/201601210PHO.html,2016
3274,2016-01-22,19:00:00,Charlotte Hornets,120,Orlando Magic,116,Box Score,OT,18083,,False,/boxscores/201601220ORL.html,2016
3275,2016-01-22,19:30:00,Chicago Bulls,101,Boston Celtics,110,Box Score,,18624,,False,/boxscores/201601220BOS.html,2016
3276,2016-01-22,19:30:00,Utah Jazz,108,Brooklyn Nets,86,Box Score,,12809,,False,/boxscores/201601220BRK.html,2016
